,PBLH_24,PBLH_48,PBLH_avg_24,PBLH_avg_48,Raw,Filtered,Raw_mean,Filt_mean
2015-09-09 13:00:00,83.069,57.651,64.428,80.417,380.000,380.000,402.857,402.857
2015-09-09 14:00:00,371.401,440.165,291.213,427.640,540.000,540.000,475.714,475.714
2015-09-09 15:00:00,599.128,561.270,619.453,542.384,590.000,590.000,660.000,660.000
2015-09-09 16:00:00,785.055,762.443,818.997,735.046,1000.000,,1041.429,
2015-09-09 17:00:00,1085.816,998.078,1052.583,989.450,1320.000,1320.000,1480.714,1480.714
2015-09-09 18:00:00,1391.787,1452.663,1345.940,1439.022,1770.000,1770.000,1852.857,1852.857
2015-09-09 19:00:00,1694.112,1831.152,1653.911,1804.291,2100.000,2100.000,2146.429,2146.429
2015-09-09 20:00:00,1935.312,2218.330,1897.660,2169.823,2220.000,2220.000,2447.857,2447.857
2015-09-09 21:00:00,2276.735,2380.939,2199.881,2379.180,2370.000,,2466.429,
2015-09-09 22:00:00,2455.555,2531.100,2368.132,2433.899,2650.000,,2659.286,
2015-09-09 23:00:00,2465.654,1759.212,2378.408,1586.435,2640.000,,2310.000,
2015-09-10 00:00:00,0.000,1263.201,0.000,1142.887,2290.000,,2281.429,
2015-09-10 01:00:00,136.790,666.316,140.617,684.010,1830.000,,1764.286,
2015-09-10 02:00:00,274.781,516.147,244.693,594.565,2070.000,2070.000,2002.857,
2015-09-10 03:00:00,84.858,445.772,129.280,523.062,2370.000,,2236.429,
2015-09-10 04:00:00,59.423,217.746,84.614,344.172,2150.000,,1964.286,
2015-09-10 05:00:00,68.697,371.555,91.623,402.875,2190.000,2190.000,1827.857,
2015-09-10 06:00:00,37.888,406.341,49.683,270.446,1140.000,1140.000,1175.714,1175.714
2015-09-10 07:00:00,67.033,192.510,96.467,178.608,360.000,360.000,652.143,652.143
2015-09-10 08:00:00,19.687,65.084,50.081,82.605,590.000,590.000,592.857,592.857
2015-09-10 09:00:00,19.650,49.104,38.578,52.100,1090.000,1090.000,960.000,
2015-09-10 10:00:00,19.639,37.652,24.227,47.955,1030.000,,1280.714,
2015-09-10 11:00:00,19.612,19.656,32.358,34.012,1600.000,1600.000,1157.143,
2015-09-10 12:00:00,21.612,19.644,34.221,25.681,610.000,610.000,541.429,541.429
2015-09-10 13:00:00,23.050,19.623,41.118,25.848,470.000,470.000,451.429,451.429
2015-09-10 14:00:00,257.976,325.673,263.224,307.938,490.000,490.000,502.857,502.857
2015-09-10 15:00:00,487.414,517.340,518.579,496.220,520.000,520.000,787.857,787.857
2015-09-10 16:00:00,738.666,693.374,712.140,674.591,890.000,890.000,975.000,975.000
2015-09-10 17:00:00,959.730,949.584,956.016,937.829,1770.000,1770.000,1712.143,1712.143
2015-09-10 18:00:00,1441.345,1324.506,1421.318,1294.525,1720.000,1720.000,1730.000,1730.000
2015-09-10 19:00:00,1881.833,1835.690,1849.500,1806.976,1860.000,,1821.429,
